exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,AUC,0.8124743554108428
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,Accuracy,0.8505550811272417
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,Precision,0.8166666666666667
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,Recall,0.7018229166666666
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,F1,0.7549019607843136
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,Aver_precision,0.6709350574354777
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,Balanced_accuracy,0.8124743554108429
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,train_time(s),2.216148376464844
GBDT_Colleges_Carnegie Basic Classification_3_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,3.0,GBDT,34.0,one-hot,TargetEncoder,pred_time(s),0.0028975009918212
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,AUC,0.8289723201809834
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,Accuracy,0.8659265584970111
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,Precision,0.8409785932721713
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,Recall,0.7236842105263158
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,F1,0.7779349363507779
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,Aver_precision,0.6982698806653579
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,Balanced_accuracy,0.8289723201809834
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,train_time(s),2.11635160446167
GBDT_Colleges_Carnegie Basic Classification_4_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,4.0,GBDT,34.0,one-hot,TargetEncoder,pred_time(s),0.0039834976196289
