exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,Recall,0.7415426251691475
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,F1,0.8005843681519357
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,Aver_precision,0.7265786058748367
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,Balanced_accuracy,0.8451942695402819
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,train_time(s),28.40717053413391
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,pred_time(s),11.174062013626099
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,AUC,0.8399398286534804
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,Accuracy,0.8787361229718189
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,Precision,0.8605388272583201
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,Recall,0.7347767253044655
RBFSVM_Colleges_Carnegie Basic Classification_0_3_mhe,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,mhe,one-hot,F1,0.7927007299270072
